student_id,t1_status,t1_outstanding,t1_days_late,t2_status,t2_outstanding,t2_days_late,income_encoded,sibling_count,transport_user,outstanding_growth,days_late_trend,both_terms_late,escalating,avg_outstanding,max_days_late,label
STU_1769,0,2,5,0,81,3,1,0,0,78,-1,0,0,42,5,0
STU_1770,0,4,2,1,1134,15,1,0,1,1129,12,0,1,569,15,0
STU_1771,0,1,3,0,71,2,1,1,1,69,-1,0,0,36,3,0
STU_1772,0,22,0,1,8000,14,2,4,1,7977,13,0,1,4011,14,0
STU_1773,0,47,2,0,142,2,2,1,0,94,0,0,0,95,2,0
STU_1774,0,44,8,0,90,6,2,2,1,45,-2,0,0,67,8,0
STU_1775,0,197,9,2,8000,70,2,2,0,7802,60,0,1,4099,70,2
STU_1776,0,61,6,0,104,0,1,4,0,42,-6,0,0,83,6,0
STU_1777,0,25,9,1,1231,42,1,3,1,1205,32,0,1,628,42,0
STU_1778,1,8000,29,0,105,4,1,2,0,-7895,-24,0,0,4052,29,0
STU_1779,1,719,55,0,36,6,0,2,1,-683,-48,0,0,378,55,0
STU_1780,0,135,9,0,4,3,2,3,0,-131,-6,0,0,70,9,0
STU_1781,0,59,0,0,71,6,0,1,1,11,5,0,0,65,6,0
STU_1782,0,112,6,0,184,2,2,1,0,71,-4,0,0,148,6,0
STU_1783,1,2638,15,1,1858,63,1,0,1,-780,48,1,0,2248,63,0
STU_1784,0,145,3,0,189,9,1,3,0,43,5,0,0,167,9,0
STU_1785,2,3095,19,1,3245,9,1,3,0,150,-10,1,0,3170,19,0
STU_1786,0,174,4,0,112,8,2,0,1,-62,3,0,0,143,8,0
STU_1787,0,174,2,0,118,1,1,2,0,-56,0,0,0,146,2,0
STU_1788,1,526,3,1,397,21,1,1,1,-129,18,1,0,462,21,0
STU_1789,0,85,3,0,141,8,0,0,1,55,4,0,0,113,8,0
STU_1790,0,128,9,0,84,2,1,5,0,-44,-7,0,0,106,9,0
STU_1791,0,163,7,1,195,6,0,0,0,31,-1,0,1,179,7,0
STU_1792,0,1,4,0,24,4,1,0,1,22,0,0,0,13,4,0
STU_1793,0,198,1,0,53,3,1,2,1,-145,1,0,0,126,3,0
STU_1794,0,36,8,0,167,6,1,2,1,130,-1,0,0,102,8,0
STU_1795,0,94,1,1,1482,7,0,0,0,1387,5,0,1,788,7,0
STU_1796,0,174,2,0,108,3,0,2,1,-66,1,0,0,141,3,0
STU_1797,2,8000,120,1,6649,14,1,1,0,-1351,-106,1,0,7324,120,0
STU_1798,0,95,8,0,185,3,0,0,1,89,-5,0,0,140,8,0
STU_1799,0,26,1,0,140,2,0,0,1,113,0,0,0,83,2,0
STU_1800,0,79,1,0,83,8,0,2,0,3,6,0,0,81,8,0
STU_1801,0,35,4,2,8000,23,2,1,0,7964,18,0,1,4018,23,0
STU_1802,0,72,2,1,186,17,1,4,0,113,14,0,1,129,17,0
STU_1803,2,555,120,1,1883,13,1,3,0,1328,-107,1,0,1219,120,0
STU_1804,0,198,4,0,177,6,0,5,1,-21,2,0,0,188,6,0
STU_1805,0,198,4,2,1268,25,1,1,0,1069,20,0,1,733,25,0
STU_1806,0,22,1,0,21,4,2,4,0,-1,3,0,0,22,4,0
STU_1807,0,145,1,0,1,9,1,1,0,-144,8,0,0,73,9,0
STU_1808,1,1385,11,1,583,6,0,1,1,-802,-5,1,0,984,11,0
STU_1809,0,6,8,0,29,5,0,0,1,22,-2,0,0,18,8,0
STU_1810,0,21,2,0,44,8,0,0,0,22,6,0,0,33,8,0
STU_1811,0,193,1,1,544,17,1,2,0,350,15,0,1,369,17,0
STU_1812,0,188,0,0,45,8,2,1,1,-143,8,0,0,117,8,0
STU_1813,0,38,6,0,67,3,0,0,1,28,-2,0,0,53,6,0
STU_1814,0,32,7,0,6,2,0,2,0,-26,-4,0,0,19,7,0
STU_1815,0,48,3,0,122,8,0,1,0,73,4,0,0,85,8,0
STU_1816,0,103,6,0,114,3,2,2,0,10,-2,0,0,109,6,0
STU_1817,0,113,7,0,19,7,0,1,0,-94,0,0,0,66,7,0
STU_1818,2,3553,42,2,8000,22,2,3,1,4447,-20,1,0,5776,42,2
STU_1819,1,1005,37,2,2382,72,1,3,1,1377,35,1,1,1694,72,2
STU_1820,0,61,1,0,189,5,1,1,0,127,3,0,0,125,5,0
STU_1821,0,184,0,1,1095,17,0,1,1,910,16,0,1,640,17,0
STU_1822,0,131,8,0,159,4,0,1,0,27,-3,0,0,145,8,0
STU_1823,0,87,7,0,71,6,1,3,1,-16,0,0,0,79,7,0
STU_1824,0,157,5,0,13,0,2,1,1,-144,-5,0,0,85,5,0
STU_1825,0,163,0,0,59,6,1,0,0,-104,5,0,0,111,6,0
STU_1826,1,3478,10,1,4175,61,1,0,0,697,51,1,0,3826,61,0
STU_1827,2,1627,42,1,1132,52,0,1,1,-495,10,1,0,1380,52,0
STU_1828,0,187,5,0,132,7,2,1,0,-55,1,0,0,160,7,0
STU_1829,0,32,2,0,150,3,2,3,0,117,0,0,0,91,3,0
STU_1830,0,8,0,0,49,2,0,0,0,40,2,0,0,29,2,0
STU_1831,0,90,7,0,64,4,2,1,1,-26,-2,0,0,77,7,0
STU_1832,0,160,2,0,62,6,1,3,0,-98,3,0,0,111,6,0
STU_1833,0,154,4,0,73,9,1,3,1,-81,4,0,0,114,9,0
STU_1834,1,8000,120,1,8000,2,1,1,0,0,-118,1,0,8000,120,0
STU_1835,0,106,8,0,156,3,2,1,1,49,-4,0,0,131,8,0
STU_1836,0,20,5,0,195,0,1,1,1,174,-4,0,0,108,5,0
STU_1837,0,117,9,0,139,7,0,4,1,21,-1,0,0,128,9,0
STU_1838,0,155,4,0,81,4,1,0,0,-74,0,0,0,118,4,0
STU_1839,0,18,9,1,631,60,2,4,1,612,50,0,1,325,60,0
STU_1840,1,2351,47,1,4423,19,0,2,1,2072,-28,1,0,3387,47,0
STU_1841,0,2,5,1,8000,81,1,1,0,7997,75,0,1,4001,81,0
STU_1842,0,118,9,0,166,5,1,0,0,47,-3,0,0,142,9,0
STU_1843,0,177,3,2,6639,115,1,1,0,6461,111,0,1,3408,115,2
STU_1844,0,134,3,0,59,0,1,1,0,-75,-2,0,0,97,3,0
STU_1845,1,396,19,2,7981,24,2,0,1,7585,5,1,1,4188,24,2
STU_1846,0,12,5,0,171,7,0,2,0,158,1,0,0,92,7,0
STU_1847,1,2658,42,1,1335,13,0,5,0,-1323,-29,1,0,1996,42,0
STU_1848,0,162,7,0,134,0,0,2,1,-28,-7,0,0,148,7,0
STU_1849,0,62,1,0,12,9,2,2,0,-50,8,0,0,37,9,0
STU_1850,0,194,4,1,911,14,1,0,0,716,9,0,1,553,14,0
STU_1851,0,57,1,0,9,2,0,1,0,-48,0,0,0,33,2,0
STU_1852,0,177,6,2,1787,9,2,0,1,1609,2,0,1,982,9,0
STU_1853,1,185,120,1,316,22,2,2,1,131,-98,1,0,250,120,0
STU_1854,0,151,9,0,61,7,2,4,1,-90,-1,0,0,106,9,0
STU_1855,0,112,2,0,149,3,2,2,0,36,1,0,0,131,3,0
STU_1856,0,24,2,2,4507,120,0,0,1,4482,117,0,1,2266,120,0
STU_1857,0,106,8,0,28,5,2,1,0,-78,-3,0,0,67,8,0
STU_1858,0,71,4,0,145,3,1,2,0,73,0,0,0,108,4,0
STU_1859,0,158,0,0,103,9,2,1,0,-55,8,0,0,131,9,0
STU_1860,0,151,4,0,22,8,1,3,1,-129,3,0,0,87,8,0
STU_1861,0,182,0,1,4801,1,2,3,0,4618,0,0,1,2492,1,0
STU_1862,0,2,9,0,122,0,1,2,0,119,-9,0,0,62,9,0
STU_1863,0,161,5,0,103,9,0,1,0,-58,3,0,0,132,9,0
STU_1864,0,187,2,0,185,1,1,1,0,-2,-1,0,0,186,2,0
STU_1865,0,157,5,1,5389,55,2,0,1,5231,49,0,1,2773,55,0
STU_1866,2,29,69,0,198,1,2,1,0,169,-67,0,0,114,69,0
STU_1867,0,16,7,0,102,1,0,1,1,85,-6,0,0,59,7,0
STU_1868,0,4,9,0,23,8,0,2,0,18,-1,0,0,14,9,0
STU_1869,0,125,8,0,94,5,0,2,1,-31,-2,0,0,110,8,0
STU_1870,0,125,3,0,36,9,1,0,1,-89,6,0,0,81,9,0
STU_1871,1,1087,53,0,119,2,2,1,0,-968,-50,0,0,603,53,0
STU_1872,0,79,0,2,244,119,0,0,0,164,118,0,1,162,119,0
STU_1873,2,1210,64,2,2442,98,1,0,1,1232,34,1,0,1826,98,0
STU_1874,1,760,75,0,20,8,2,3,1,-740,-66,0,0,390,75,0
STU_1875,0,165,4,0,94,7,1,0,0,-71,2,0,0,130,7,0
STU_1876,0,187,9,0,16,1,1,1,0,-171,-7,0,0,102,9,0
STU_1877,0,160,1,0,136,7,1,0,1,-24,6,0,0,148,7,0
STU_1878,0,85,0,0,158,3,1,3,1,72,3,0,0,122,3,0
STU_1879,0,126,0,0,192,5,0,2,0,65,4,0,0,159,5,0
STU_1880,0,171,2,0,30,6,1,0,0,-141,3,0,0,101,6,0
STU_1881,0,98,0,0,106,6,1,1,0,7,5,0,0,102,6,0
STU_1882,0,43,5,1,5259,40,2,2,1,5215,34,0,1,2651,40,0
STU_1883,0,33,3,0,184,6,1,4,0,150,3,0,0,109,6,0
STU_1884,1,8000,4,1,3889,71,2,0,1,-4111,67,1,0,5944,71,0
STU_1885,0,143,7,0,29,4,0,3,0,-114,-2,0,0,86,7,0
STU_1886,1,2481,88,1,2874,75,1,4,0,393,-13,1,0,2678,88,0
STU_1887,0,48,6,0,131,2,0,4,1,82,-3,0,0,90,6,0
STU_1888,0,59,3,0,140,3,0,2,1,80,0,0,0,100,3,0
STU_1889,0,112,5,1,2139,32,1,2,1,2026,26,0,1,1126,32,0
STU_1890,0,79,9,0,36,4,2,1,0,-43,-5,0,0,58,9,0
STU_1891,0,134,0,0,190,9,0,2,1,55,9,0,0,162,9,0
STU_1892,0,11,5,0,12,2,1,1,1,0,-2,0,0,12,5,0
STU_1893,1,5389,12,2,8000,69,2,2,0,2611,57,1,1,6694,69,2
STU_1894,0,99,5,0,172,7,0,1,0,72,1,0,0,136,7,0
STU_1895,0,67,2,0,132,0,1,2,0,64,-2,0,0,100,2,0
STU_1896,1,234,42,1,3500,17,1,3,0,3266,-25,1,0,1867,42,0
STU_1897,0,13,6,0,15,3,1,0,1,1,-2,0,0,14,6,0
STU_1898,0,179,8,1,1573,37,0,3,0,1393,28,0,1,876,37,0
STU_1899,0,138,0,0,20,0,1,1,1,-118,0,0,0,79,0,0
STU_1900,1,137,5,0,17,1,2,3,0,-120,-3,0,0,77,5,0
STU_1901,0,13,3,0,109,3,1,1,1,95,0,0,0,61,3,0
STU_1902,0,194,2,0,43,3,0,1,0,-151,1,0,0,119,3,0
STU_1903,0,136,2,1,507,4,2,4,0,370,1,0,1,322,4,0
STU_1904,1,1153,64,0,89,0,0,1,0,-1064,-63,0,0,621,64,0
STU_1905,0,140,1,0,139,6,1,3,0,-1,4,0,0,140,6,0
STU_1906,2,1252,30,2,2105,9,0,1,1,853,-21,1,0,1678,30,0
STU_1907,0,155,9,0,64,8,2,1,0,-91,-1,0,0,110,9,0
STU_1908,1,1,1,1,3059,26,1,1,1,3058,25,1,0,1530,26,0
STU_1909,0,85,2,0,68,4,1,2,0,-17,2,0,0,77,4,0
STU_1910,0,2,2,0,159,2,0,1,0,156,0,0,0,81,2,0
STU_1911,1,882,66,0,117,6,1,0,0,-765,-59,0,0,500,66,0
STU_1912,0,120,7,0,51,1,2,1,1,-69,-5,0,0,86,7,0
STU_1913,0,40,7,0,164,1,2,0,1,123,-5,0,0,102,7,0
STU_1914,0,183,1,1,1124,14,1,5,0,940,12,0,1,654,14,0
STU_1915,0,182,8,0,140,9,1,4,0,-42,1,0,0,161,9,0
STU_1916,0,197,4,0,88,8,1,1,0,-109,4,0,0,143,8,0
STU_1917,0,174,2,0,146,5,2,2,1,-28,3,0,0,160,5,0
STU_1918,0,199,5,1,614,28,1,1,1,414,22,0,1,407,28,0
STU_1919,0,48,8,0,150,9,1,2,0,101,1,0,0,99,9,0
STU_1920,0,168,7,1,5798,44,1,3,1,5629,36,0,1,2983,44,0
STU_1921,0,164,8,0,30,4,1,4,0,-134,-4,0,0,97,8,0
STU_1922,0,46,9,1,696,1,0,1,1,649,-8,0,1,371,9,0
STU_1923,0,19,2,0,92,2,1,3,0,72,0,0,0,56,2,0
STU_1924,0,195,4,0,15,0,1,1,1,-180,-3,0,0,105,4,0
STU_1925,2,4372,51,1,1986,26,2,5,0,-2386,-25,1,0,3179,51,0
STU_1926,0,174,8,1,1429,15,0,0,1,1254,6,0,1,802,15,0
STU_1927,1,1306,1,0,10,3,1,2,1,-1296,2,0,0,658,3,0
STU_1928,1,8000,1,0,181,4,1,2,1,-7819,3,0,0,4090,4,0
STU_1929,1,3999,62,0,97,5,1,2,1,-3902,-56,0,0,2048,62,0
STU_1930,0,47,3,1,4761,59,0,0,1,4713,55,0,1,2404,59,0
STU_1931,1,3843,16,1,2319,3,1,4,0,-1524,-13,1,0,3081,16,0
STU_1932,1,241,79,1,3597,12,1,0,0,3356,-67,1,0,1919,79,0
STU_1933,0,15,8,0,0,1,1,2,0,-15,-7,0,0,8,8,0
STU_1934,0,32,0,0,138,6,1,0,1,105,5,0,0,85,6,0
STU_1935,0,77,4,1,3983,1,1,1,0,3905,-3,0,1,2030,4,0
STU_1936,0,37,0,1,1030,13,2,1,1,992,12,0,1,534,13,0
STU_1937,0,158,3,0,98,2,0,1,1,-60,-1,0,0,128,3,0
STU_1938,0,83,1,0,18,6,2,0,0,-65,4,0,0,51,6,0
STU_1939,0,18,2,2,1978,21,1,0,0,1959,18,0,1,998,21,0
STU_1940,0,96,8,1,291,11,0,1,0,194,2,0,1,194,11,0
STU_1941,0,18,4,0,22,4,0,2,0,3,0,0,0,20,4,0
STU_1942,0,25,2,0,163,4,1,3,0,137,1,0,0,94,4,0
STU_1943,1,40,3,1,8000,15,2,0,0,7960,12,1,0,4020,15,0
STU_1944,0,171,1,0,69,8,1,1,1,-102,7,0,0,120,8,0
STU_1945,0,184,2,0,138,7,2,0,1,-46,4,0,0,161,7,0
STU_1946,0,165,5,0,0,8,1,0,0,-165,3,0,0,83,8,0
STU_1947,0,66,2,0,186,7,1,2,0,119,4,0,0,126,7,0
STU_1948,0,54,6,0,110,9,0,2,0,55,2,0,0,82,9,0
STU_1949,2,2836,48,1,2775,42,1,0,1,-61,-6,1,0,2806,48,0
STU_1950,0,144,7,0,133,4,1,0,1,-11,-3,0,0,139,7,0
STU_1951,2,1810,120,2,2816,120,0,0,0,1006,0,1,0,2313,120,0
STU_1952,0,26,1,0,171,5,0,3,0,144,4,0,0,99,5,0
STU_1953,0,9,3,0,122,1,1,5,1,112,-1,0,0,66,3,0
STU_1954,0,138,3,0,182,3,1,0,1,43,0,0,0,160,3,0
STU_1955,1,586,116,2,1122,44,2,0,0,536,-72,1,1,854,116,0
STU_1956,0,169,8,0,34,2,2,3,1,-135,-5,0,0,102,8,0
STU_1957,0,135,7,0,183,3,1,4,0,47,-4,0,0,159,7,0
STU_1958,1,3135,18,2,8000,13,1,1,0,4865,-5,1,1,5568,18,2
STU_1959,0,102,5,0,140,8,1,0,1,37,3,0,0,121,8,0
STU_1960,0,182,0,2,4519,38,2,0,1,4336,37,0,1,2351,38,0
STU_1961,1,1252,11,0,15,8,0,2,0,-1237,-2,0,0,634,11,0
STU_1962,0,169,7,0,86,8,1,1,1,-83,0,0,0,128,8,0
STU_1963,0,61,5,0,48,4,2,0,0,-13,-1,0,0,55,5,0
STU_1964,0,39,2,0,126,3,1,2,1,86,0,0,0,83,3,0
STU_1965,0,109,6,0,161,0,1,0,0,51,-6,0,0,135,6,0
STU_1966,0,90,3,1,225,23,1,3,1,134,19,0,1,158,23,0
STU_1967,0,175,5,1,2128,9,0,1,1,1952,3,0,1,1152,9,0
STU_1968,0,20,4,0,157,7,1,0,0,136,2,0,0,89,7,0
STU_1969,0,51,3,0,183,3,1,2,1,131,0,0,0,117,3,0
STU_1970,1,206,26,0,137,9,0,1,1,-69,-16,0,0,172,26,0
STU_1971,2,174,14,0,49,4,0,5,1,-125,-9,0,0,112,14,0
STU_1972,0,64,0,0,122,8,2,1,0,57,8,0,0,93,8,0
STU_1973,0,77,9,0,194,2,0,1,1,116,-6,0,0,136,9,0
STU_1974,1,138,79,1,5126,38,1,2,1,4988,-41,1,0,2632,79,0
STU_1975,0,31,7,0,128,5,0,1,0,96,-1,0,0,80,7,0
STU_1976,0,172,8,0,177,9,2,4,1,4,1,0,0,175,9,0
STU_1977,1,937,32,1,407,13,0,1,0,-530,-19,1,0,672,32,0
STU_1978,1,3932,14,0,49,9,1,1,0,-3883,-4,0,0,1990,14,0
STU_1979,0,93,1,0,191,7,2,0,0,97,6,0,0,142,7,0
STU_1980,0,55,1,1,2118,65,2,1,1,2062,63,0,1,1087,65,0
STU_1981,0,28,6,0,38,4,0,3,1,9,-2,0,0,33,6,0
STU_1982,0,0,8,0,84,3,2,3,0,83,-4,0,0,42,8,0
STU_1983,0,106,8,0,118,1,1,0,1,11,-7,0,0,112,8,0
STU_1984,0,21,6,0,121,9,1,0,0,99,3,0,0,71,9,0
STU_1985,0,78,5,0,58,9,0,3,0,-20,4,0,0,68,9,0
STU_1986,1,1153,17,1,4048,15,0,4,0,2895,-2,1,0,2600,17,0
STU_1987,1,871,0,1,1732,11,1,0,1,861,11,1,0,1302,11,0
STU_1988,0,35,3,1,3891,33,1,1,1,3855,29,0,1,1963,33,0
STU_1989,1,75,4,1,704,15,1,1,1,629,11,1,0,390,15,0
STU_1990,1,3752,4,0,140,0,1,3,1,-3612,-3,0,0,1946,4,0
STU_1991,0,20,6,0,133,8,2,0,0,112,2,0,0,77,8,0
STU_1992,0,31,3,1,2261,18,0,0,0,2229,14,0,1,1146,18,0
STU_1993,0,192,9,0,83,4,1,2,0,-109,-5,0,0,138,9,0
STU_1994,0,7,5,0,70,8,0,0,0,62,2,0,0,39,8,0
STU_1995,0,195,9,0,47,0,2,1,0,-148,-8,0,0,121,9,0
STU_1996,0,0,0,0,92,3,1,1,1,91,3,0,0,46,3,0
STU_1997,0,174,5,0,137,9,2,1,0,-37,3,0,0,156,9,0
STU_1998,0,61,7,0,148,6,0,1,1,86,0,0,0,105,7,0
STU_1999,1,715,18,1,1216,9,0,1,0,501,-9,1,0,966,18,0
STU_2000,0,63,9,1,300,35,0,0,0,236,25,0,1,182,35,0
